"subc","nodes","x_coord","y_coord"
94,689,-157.751050480395,21.3193506178368
94,690,-157.751097448388,21.3192459943073
94,691,-157.75111512906,21.3192073711234
94,692,-157.751126813951,21.3191137777787
94,693,-157.751144490126,21.3190642242346
94,694,-157.751173772951,21.3189760924727
94,695,-157.751250191943,21.3188659974679
94,696,-157.75140295798,21.3187227723381
94,697,-157.75149110503,21.3186621787166
94,698,-157.751526334173,21.3186346171939
94,699,-157.751679118197,21.3185575192142
94,700,-157.751784901852,21.3184748328473
94,701,-157.752131627373,21.3182875175549
94,702,-157.752272628479,21.3181443859547
94,703,-157.752407753415,21.3180121415472
94,704,-157.752501760448,21.3178854630438
94,705,-157.75254870326,21.3177037829033
94,706,-157.752578070621,21.3175825875664
94,707,-157.752589778895,21.3175660517319
94,708,-157.752625080883,21.317461432699
94,709,-157.752654354715,21.3173512585538
94,710,-157.752666105257,21.317318282213
94,711,-157.752701207595,21.3165637752981
94,712,-157.752701220185,21.316448144966
94,713,-157.752701135649,21.3163325128352
94,714,-157.752730548876,21.3162058972844
94,715,-157.752730494916,21.3160296490491
94,716,-157.752806787104,21.3156716667141
94,717,-157.752894774974,21.3152641767005
94,718,-157.75293006527,21.3151264931931
94,719,-157.752959428135,21.3149943674961
94,720,-157.753123799923,21.3145261948281
94,721,-157.753123789132,21.3141848112801
94,722,-157.753141360985,21.314113213554
94,723,-157.753158995791,21.3140912116402
94,724,-157.753188373045,21.3140030798783
94,725,-157.753341061741,21.3136396107795
94,726,-157.753476188475,21.3133807121502
94,727,-157.753540788577,21.3132540867068
94,728,-157.753552493253,21.31322653058
94,729,-157.753570128059,21.3132045286661
94,730,-157.753628816017,21.3129786684308
94,731,-157.753693380145,21.3127419219022
94,732,-157.75372276999,21.3126977840755
94,733,-157.753752141848,21.3125987210542
94,734,-157.753781463344,21.3124940570551
94,735,-157.753799095452,21.3124610339496
94,736,-157.753810899953,21.3124444990145
94,737,-157.753828521269,21.3123784132333
94,738,-157.753828464612,21.3123508598044
94,739,-157.753875495558,21.3123068523794
94,740,-157.753887246999,21.3122737861064
94,741,-157.753916581985,21.3122132059747
94,742,-157.754133954418,21.3119983678305
94,743,-157.75429849438,21.3119322865458
94,744,-157.754515968437,21.3118881864906
94,745,-157.754562904055,21.3118440873348
